00:00:00.000 [INFO] [libseat] [libseat/libseat.c:73] Seat opened with backend 'seatd'
00:00:00.000 [INFO] [libseat] [libseat/backend/seatd.c:218] Enabling seat
00:00:00.000 [INFO] [backend/session/session.c:117] Successfully loaded libseat session
00:00:00.020 [INFO] [backend/backend.c:248] Found 1 GPUs
00:00:00.020 [INFO] [backend/drm/backend.c:225] Initializing DRM backend for /dev/dri/card1 (amdgpu)
00:00:00.020 [DEBUG] [backend/drm/drm.c:110] Using atomic DRM interface
00:00:00.020 [DEBUG] [backend/drm/drm.c:131] ADDFB2 modifiers supported
00:00:00.020 [INFO] [backend/drm/drm.c:310] Found 3 DRM CRTCs
00:00:00.035 [INFO] [backend/drm/drm.c:268] Found 7 DRM planes
00:00:00.089 [INFO] [render/egl.c:205] Supported EGL client extensions: EGL_EXT_platform_base EGL_EXT_device_base EGL_EXT_device_enumeration EGL_EXT_device_query EGL_KHR_client_get_all_proc_addresses EGL_EXT_client_extensions EGL_KHR_debug EGL_KHR_platform_x11 EGL_EXT_platform_x11 EGL_EXT_platform_device EGL_MESA_platform_surfaceless EGL_EXT_explicit_device EGL_KHR_platform_wayland EGL_EXT_platform_wayland EGL_KHR_platform_gbm EGL_MESA_platform_gbm EGL_EXT_platform_xcb
00:00:00.092 [ERROR] [EGL] command: eglQueryDevicesEXT, error: EGL_BAD_ALLOC (0x3003), message: "EGL_BAD_ALLOC error: In eglQueryDevicesEXT: Failed to allocate device list.
"
00:00:00.093 [ERROR] [EGL] command: eglQueryDevicesEXT, error: EGL_BAD_ALLOC (0x3003), message: "EGL_BAD_ALLOC error: In eglQueryDevicesEXT: Failed to allocate device list.
"
00:00:00.094 [DEBUG] [render/egl.c:523] Using EGL device /dev/dri/card1
00:00:00.146 [INFO] [render/egl.c:369] Using EGL 1.5
00:00:00.146 [INFO] [render/egl.c:370] Supported EGL display extensions: EGL_ANDROID_blob_cache EGL_ANDROID_native_fence_sync EGL_EXT_config_select_group EGL_EXT_create_context_robustness EGL_EXT_image_dma_buf_import EGL_EXT_image_dma_buf_import_modifiers EGL_EXT_protected_surface EGL_EXT_query_reset_notification_strategy EGL_EXT_surface_compression EGL_IMG_context_priority EGL_KHR_cl_event2 EGL_KHR_config_attribs EGL_KHR_context_flush_control EGL_KHR_create_context EGL_KHR_create_context_no_error EGL_KHR_fence_sync EGL_KHR_get_all_proc_addresses EGL_KHR_gl_colorspace EGL_KHR_gl_renderbuffer_image EGL_KHR_gl_texture_2D_image EGL_KHR_gl_texture_3D_image EGL_KHR_gl_texture_cubemap_image EGL_KHR_image_base EGL_KHR_no_config_context EGL_KHR_reusable_sync EGL_KHR_surfaceless_context EGL_EXT_pixel_format_float EGL_KHR_wait_sync EGL_MESA_configless_context EGL_MESA_gl_interop EGL_MESA_image_dma_buf_export EGL_MESA_query_driver EGL_MESA_x11_native_visual_id 
00:00:00.146 [INFO] [render/egl.c:372] Supported EGL device extensions: EGL_EXT_device_drm EGL_EXT_device_drm_render_node EGL_EXT_device_query_name EGL_EXT_device_persistent_id
00:00:00.146 [INFO] [render/egl.c:374] EGL vendor: Mesa Project
00:00:00.146 [INFO] [render/egl.c:376] EGL driver name: radeonsi
00:00:00.146 [DEBUG] [render/egl.c:120] Supported DMA-BUF formats:
00:00:00.146 [DEBUG] [render/egl.c:169]   AB4H (0x48344241)
00:00:54.438 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=release
00:00:54.923 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=press
00:00:54.923 [DEBUG] [keyboard.c:41]   sym[0]=0xffeb mods=0x0 count=2
00:00:55.016 [DEBUG] [keyboard.c:33] key event: keycode=54 nsyms=1 state=press
00:00:55.016 [DEBUG] [keyboard.c:41]   sym[0]=0x63 mods=0x40 count=2
00:00:55.016 [DEBUG] [keyboard.c:46]   binding handled -> exec
00:00:55.064 [INFO] [toplevel.c:509] DESTROY xdg=0x55d100102d20 toplevel=0x55d0fff33780 server=0x7ffe4e106ad0 link={0x55d0fff33780,0x55d0fff33780}
00:00:55.070 [DEBUG] [render/gles2/renderer.c:157] Created GL FBO for buffer 1352x706
00:00:55.084 [DEBUG] [render/gles2/renderer.c:157] Created GL FBO for buffer 1352x706
00:00:55.104 [DEBUG] [keyboard.c:33] key event: keycode=54 nsyms=1 state=release
00:00:55.132 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=release
00:00:55.263 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=press
00:00:55.263 [DEBUG] [keyboard.c:41]   sym[0]=0xffeb mods=0x0 count=1
00:00:55.326 [DEBUG] [keyboard.c:33] key event: keycode=54 nsyms=1 state=press
00:00:55.326 [DEBUG] [keyboard.c:41]   sym[0]=0x63 mods=0x40 count=1
00:00:55.326 [DEBUG] [keyboard.c:46]   binding handled -> exec
00:00:55.371 [INFO] [toplevel.c:509] DESTROY xdg=0x55d1000ec350 toplevel=0x55d0fff27a40 server=0x7ffe4e106ad0 link={0x55d0fff27a40,0x55d0fff27a40}
00:00:55.432 [DEBUG] [keyboard.c:33] key event: keycode=54 nsyms=1 state=release
00:00:55.446 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=release
00:00:56.131 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=press
00:00:56.131 [DEBUG] [keyboard.c:41]   sym[0]=0xffeb mods=0x0 count=0
00:00:56.319 [DEBUG] [keyboard.c:33] key event: keycode=36 nsyms=1 state=press
00:00:56.319 [DEBUG] [keyboard.c:41]   sym[0]=0xff0d mods=0x40 count=0
00:00:56.323 [DEBUG] [keyboard.c:46]   binding handled -> exec
00:00:56.405 [DEBUG] [keyboard.c:33] key event: keycode=36 nsyms=1 state=release
00:00:56.543 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=release
00:00:56.545 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d0fff270f0 (res 0x55d0fff0b480)
00:00:56.545 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d0fff274c0 (res 0x55d0fff0b0b0)
00:00:56.545 [DEBUG] [types/xdg_shell/wlr_xdg_surface.c:441] new xdg_surface 0x55d1001003d0 (res 0x55d0fff28c10)
00:00:56.545 [DEBUG] [types/wlr_xdg_decoration_v1.c:220] new xdg_toplevel_decoration 0x55d0fff15230 (res 0x55d0ffee78f0)
00:00:56.545 [DEBUG] [toplevel.c:477] first commit: title='kitty' app_id='kitty'
00:00:56.545 [DEBUG] [toplevel.c:483] first commit: decoration present, setting SERVER_SIDE (no-op)
00:00:56.669 [DEBUG] [render/gles2/renderer.c:157] Created GL FBO for buffer 1352x706
00:00:56.670 [DEBUG] [toplevel.c:405] map: title='kitty' app_id='kitty'
00:00:56.769 [DEBUG] [render/gles2/renderer.c:157] Created GL FBO for buffer 1352x706
00:00:56.787 [DEBUG] [render/gles2/renderer.c:157] Created GL FBO for buffer 1352x706
00:00:56.893 [DEBUG] [keyboard.c:33] key event: keycode=33 nsyms=1 state=press
00:00:56.893 [DEBUG] [keyboard.c:41]   sym[0]=0x70 mods=0x0 count=1
00:00:57.005 [DEBUG] [keyboard.c:33] key event: keycode=33 nsyms=1 state=release
00:00:57.073 [DEBUG] [keyboard.c:33] key event: keycode=45 nsyms=1 state=press
00:00:57.073 [DEBUG] [keyboard.c:41]   sym[0]=0x6b mods=0x0 count=1
00:00:57.172 [DEBUG] [keyboard.c:33] key event: keycode=31 nsyms=1 state=press
00:00:57.172 [DEBUG] [keyboard.c:41]   sym[0]=0x69 mods=0x0 count=1
00:00:57.199 [DEBUG] [keyboard.c:33] key event: keycode=45 nsyms=1 state=release
00:00:57.244 [DEBUG] [keyboard.c:33] key event: keycode=31 nsyms=1 state=release
00:00:57.386 [DEBUG] [keyboard.c:33] key event: keycode=46 nsyms=1 state=press
00:00:57.387 [DEBUG] [keyboard.c:41]   sym[0]=0x6c mods=0x0 count=1
00:00:57.433 [DEBUG] [keyboard.c:33] key event: keycode=46 nsyms=1 state=release
00:00:57.492 [DEBUG] [keyboard.c:33] key event: keycode=46 nsyms=1 state=press
00:00:57.492 [DEBUG] [keyboard.c:41]   sym[0]=0x6c mods=0x0 count=1
00:00:57.553 [DEBUG] [keyboard.c:33] key event: keycode=46 nsyms=1 state=release
00:00:57.650 [DEBUG] [keyboard.c:33] key event: keycode=65 nsyms=1 state=press
00:00:57.650 [DEBUG] [keyboard.c:41]   sym[0]=0x20 mods=0x0 count=1
00:00:57.769 [DEBUG] [keyboard.c:33] key event: keycode=65 nsyms=1 state=release
00:00:57.806 [DEBUG] [keyboard.c:33] key event: keycode=25 nsyms=1 state=press
00:00:57.806 [DEBUG] [keyboard.c:41]   sym[0]=0x77 mods=0x0 count=1
00:00:57.825 [DEBUG] [keyboard.c:33] key event: keycode=38 nsyms=1 state=press
00:00:57.825 [DEBUG] [keyboard.c:41]   sym[0]=0x61 mods=0x0 count=1
00:00:57.892 [DEBUG] [keyboard.c:33] key event: keycode=25 nsyms=1 state=release
00:00:57.948 [DEBUG] [keyboard.c:33] key event: keycode=38 nsyms=1 state=release
00:00:57.966 [DEBUG] [keyboard.c:33] key event: keycode=29 nsyms=1 state=press
00:00:57.966 [DEBUG] [keyboard.c:41]   sym[0]=0x79 mods=0x0 count=1
00:00:58.028 [DEBUG] [keyboard.c:33] key event: keycode=29 nsyms=1 state=release
00:00:58.075 [DEBUG] [keyboard.c:33] key event: keycode=56 nsyms=1 state=press
00:00:58.075 [DEBUG] [keyboard.c:41]   sym[0]=0x62 mods=0x0 count=1
00:00:58.157 [DEBUG] [keyboard.c:33] key event: keycode=56 nsyms=1 state=release
00:00:58.175 [DEBUG] [keyboard.c:33] key event: keycode=38 nsyms=1 state=press
00:00:58.175 [DEBUG] [keyboard.c:41]   sym[0]=0x61 mods=0x0 count=1
00:00:58.290 [DEBUG] [keyboard.c:33] key event: keycode=27 nsyms=1 state=press
00:00:58.290 [DEBUG] [keyboard.c:41]   sym[0]=0x72 mods=0x0 count=1
00:00:58.312 [DEBUG] [keyboard.c:33] key event: keycode=38 nsyms=1 state=release
00:00:58.372 [DEBUG] [keyboard.c:33] key event: keycode=27 nsyms=1 state=release
00:00:58.454 [DEBUG] [keyboard.c:33] key event: keycode=36 nsyms=1 state=press
00:00:58.454 [DEBUG] [keyboard.c:41]   sym[0]=0xff0d mods=0x0 count=1
00:00:58.506 [DEBUG] [keyboard.c:33] key event: keycode=36 nsyms=1 state=release
00:00:58.825 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=press
00:00:58.825 [DEBUG] [keyboard.c:41]   sym[0]=0xffeb mods=0x0 count=1
00:00:58.864 [DEBUG] [keyboard.c:33] key event: keycode=54 nsyms=1 state=press
00:00:58.864 [DEBUG] [keyboard.c:41]   sym[0]=0x63 mods=0x40 count=1
00:00:58.864 [DEBUG] [keyboard.c:46]   binding handled -> exec
00:00:58.923 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=release
00:00:58.924 [INFO] [wayland] failed to read client connection (pid 10817)
00:00:58.924 [INFO] [toplevel.c:509] DESTROY xdg=0x55d1000ec350 toplevel=0x55d0fff27a40 server=0x7ffe4e106ad0 link={0x55d0fff27a40,0x55d0fff27a40}
00:00:58.925 [DEBUG] [backend/drm/fb.c:147] Failed to get DMA-BUF from buffer
00:00:58.925 [DEBUG] [backend/drm/drm.c:769] connector eDP-1: Failed to import buffer for scan-out
00:00:58.980 [DEBUG] [keyboard.c:33] key event: keycode=54 nsyms=1 state=release
00:00:59.649 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=press
00:00:59.649 [DEBUG] [keyboard.c:41]   sym[0]=0xffeb mods=0x0 count=0
00:00:59.717 [DEBUG] [keyboard.c:33] key event: keycode=27 nsyms=1 state=press
00:00:59.717 [DEBUG] [keyboard.c:41]   sym[0]=0x72 mods=0x40 count=0
00:00:59.717 [INFO] [bindings.c:90] Reloading config...
00:00:59.729 [DEBUG] [keyboard.c:46]   binding handled -> exec
00:00:59.730 [DEBUG] [backend/drm/fb.c:147] Failed to get DMA-BUF from buffer
00:00:59.730 [DEBUG] [backend/drm/drm.c:769] connector eDP-1: Failed to import buffer for scan-out
2026-07-15 20:23:24 - [swaybg-1.2.2/main.c:332] Found config * for output eDP-1 (BOE 0x092C)
00:00:59.740 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d0fff43cd0 (res 0x55d0ffe8edb0)
00:00:59.740 [DEBUG] [types/wlr_layer_shell_v1.c:504] new layer_surface 0x55d0fff44250 (res 0x55d0ffe9ba90)
Failed to acquire service name: File exists
Is a notification daemon already running?
00:00:59.807 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=release
00:00:59.828 [DEBUG] [keyboard.c:33] key event: keycode=27 nsyms=1 state=release
00:00:59.830 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d0fff274c0 (res 0x55d0ffe901f0)
00:00:59.831 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d0fff270f0 (res 0x55d0ffe924d0)
00:00:59.985 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d10007a610 (res 0x55d1000796c0)
00:00:59.985 [DEBUG] [types/wlr_layer_shell_v1.c:504] new layer_surface 0x55d10007aa70 (res 0x55d0fff28e70)
00:01:00.009 [DEBUG] [backend/drm/fb.c:147] Failed to get DMA-BUF from buffer
00:01:00.009 [DEBUG] [backend/drm/drm.c:769] connector eDP-1: Failed to import buffer for scan-out
00:01:01.087 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=press
00:01:01.087 [DEBUG] [keyboard.c:41]   sym[0]=0xffeb mods=0x0 count=0
00:01:01.139 [DEBUG] [keyboard.c:33] key event: keycode=27 nsyms=1 state=press
00:01:01.139 [DEBUG] [keyboard.c:41]   sym[0]=0x72 mods=0x40 count=0
00:01:01.139 [INFO] [bindings.c:90] Reloading config...
00:01:01.150 [DEBUG] [keyboard.c:46]   binding handled -> exec
2026-07-15 20:23:25 - [swaybg-1.2.2/main.c:332] Found config * for output eDP-1 (BOE 0x092C)
00:01:01.163 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d10007a610 (res 0x55d0ffe897d0)
00:01:01.163 [DEBUG] [types/wlr_layer_shell_v1.c:504] new layer_surface 0x55d10007aa70 (res 0x55d0fff22b80)
00:01:01.164 [DEBUG] [backend/drm/fb.c:147] Failed to get DMA-BUF from buffer
00:01:01.164 [DEBUG] [backend/drm/drm.c:769] connector eDP-1: Failed to import buffer for scan-out
Failed to acquire service name: File exists
Is a notification daemon already running?
00:01:01.254 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=release
00:01:01.254 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d0fff270f0 (res 0x55d10007e920)
00:01:01.254 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d0fff274c0 (res 0x55d0fff0d630)
00:01:01.261 [DEBUG] [keyboard.c:33] key event: keycode=27 nsyms=1 state=release
00:01:01.418 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d0fff43cd0 (res 0x55d0fff36910)
00:01:01.418 [DEBUG] [types/wlr_layer_shell_v1.c:504] new layer_surface 0x55d0fff44250 (res 0x55d0ffe8df10)
00:01:01.446 [DEBUG] [backend/drm/fb.c:147] Failed to get DMA-BUF from buffer
00:01:01.446 [DEBUG] [backend/drm/drm.c:769] connector eDP-1: Failed to import buffer for scan-out
00:01:02.204 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=press
00:01:02.204 [DEBUG] [keyboard.c:41]   sym[0]=0xffeb mods=0x0 count=0
00:01:02.266 [DEBUG] [keyboard.c:33] key event: keycode=27 nsyms=1 state=press
00:01:02.266 [DEBUG] [keyboard.c:41]   sym[0]=0x72 mods=0x40 count=0
00:01:02.266 [INFO] [bindings.c:90] Reloading config...
00:01:02.280 [DEBUG] [keyboard.c:46]   binding handled -> exec
00:01:02.282 [DEBUG] [backend/drm/fb.c:147] Failed to get DMA-BUF from buffer
00:01:02.282 [DEBUG] [backend/drm/drm.c:769] connector eDP-1: Failed to import buffer for scan-out
2026-07-15 20:23:27 - [swaybg-1.2.2/main.c:332] Found config * for output eDP-1 (BOE 0x092C)
00:01:02.289 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d0fff43cd0 (res 0x55d0ffe9ba90)
00:01:02.289 [DEBUG] [types/wlr_layer_shell_v1.c:504] new layer_surface 0x55d0fff44250 (res 0x55d0ffe8dcd0)
Failed to acquire service name: File exists
Is a notification daemon already running?
00:01:02.386 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d0fff274c0 (res 0x55d1000796c0)
00:01:02.386 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d0fff270f0 (res 0x55d10007c100)
00:01:02.386 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=release
00:01:02.403 [DEBUG] [keyboard.c:33] key event: keycode=27 nsyms=1 state=release
00:01:02.543 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d10007a610 (res 0x55d0fff33580)
00:01:02.543 [DEBUG] [types/wlr_layer_shell_v1.c:504] new layer_surface 0x55d10007aa70 (res 0x55d0ffe8f8f0)
00:01:02.564 [DEBUG] [backend/drm/fb.c:147] Failed to get DMA-BUF from buffer
00:01:02.564 [DEBUG] [backend/drm/drm.c:769] connector eDP-1: Failed to import buffer for scan-out
00:01:10.242 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=press
00:01:10.242 [DEBUG] [keyboard.c:41]   sym[0]=0xffeb mods=0x0 count=0
00:01:10.344 [DEBUG] [keyboard.c:33] key event: keycode=36 nsyms=1 state=press
00:01:10.344 [DEBUG] [keyboard.c:41]   sym[0]=0xff0d mods=0x40 count=0
00:01:10.348 [DEBUG] [keyboard.c:46]   binding handled -> exec
00:01:10.420 [DEBUG] [keyboard.c:33] key event: keycode=36 nsyms=1 state=release
00:01:10.569 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d100079860 (res 0x55d0ffe908b0)
00:01:10.569 [DEBUG] [types/wlr_compositor.c:786] New wlr_surface 0x55d1000792f0 (res 0x55d0ffe901f0)
00:01:10.569 [DEBUG] [types/xdg_shell/wlr_xdg_surface.c:441] new xdg_surface 0x55d1001003d0 (res 0x55d0ffe8e270)
00:01:10.570 [DEBUG] [types/wlr_xdg_decoration_v1.c:220] new xdg_toplevel_decoration 0x55d0fff21bb0 (res 0x55d0fff0c190)
00:01:10.570 [DEBUG] [toplevel.c:477] first commit: title='kitty' app_id='kitty'
00:01:10.570 [DEBUG] [toplevel.c:483] first commit: decoration present, setting SERVER_SIDE (no-op)
00:01:10.573 [DEBUG] [keyboard.c:33] key event: keycode=133 nsyms=1 state=release
00:01:10.694 [DEBUG] [render/gles2/renderer.c:157] Created GL FBO for buffer 1352x706
00:01:10.694 [DEBUG] [toplevel.c:405] map: title='kitty' app_id='kitty'
00:01:10.791 [DEBUG] [render/gles2/renderer.c:157] Created GL FBO for buffer 1352x706
00:01:10.814 [DEBUG] [render/gles2/renderer.c:157] Created GL FBO for buffer 1352x730
00:01:10.832 [DEBUG] [render/gles2/renderer.c:157] Created GL FBO for buffer 1352x730
00:01:11.038 [DEBUG] [keyboard.c:33] key event: keycode=57 nsyms=1 state=press
00:01:11.038 [DEBUG] [keyboard.c:41]   sym[0]=0x6e mods=0x0 count=1
00:01:11.114 [DEBUG] [keyboard.c:33] key event: keycode=57 nsyms=1 state=release
00:01:11.138 [DEBUG] [keyboard.c:33] key event: keycode=38 nsyms=1 state=press
00:01:11.138 [DEBUG] [keyboard.c:41]   sym[0]=0x61 mods=0x0 count=1
00:01:11.196 [DEBUG] [keyboard.c:33] key event: keycode=57 nsyms=1 state=press
00:01:11.196 [DEBUG] [keyboard.c:41]   sym[0]=0x6e mods=0x0 count=1
00:01:11.209 [DEBUG] [keyboard.c:33] key event: keycode=38 nsyms=1 state=release
00:01:11.264 [DEBUG] [keyboard.c:33] key event: keycode=57 nsyms=1 state=release
00:01:11.406 [DEBUG] [keyboard.c:33] key event: keycode=32 nsyms=1 state=press
00:01:11.407 [DEBUG] [keyboard.c:41]   sym[0]=0x6f mods=0x0 count=1
00:01:11.443 [DEBUG] [keyboard.c:33] key event: keycode=32 nsyms=1 state=release
00:01:11.591 [DEBUG] [keyboard.c:33] key event: keycode=65 nsyms=1 state=press
00:01:11.591 [DEBUG] [keyboard.c:41]   sym[0]=0x20 mods=0x0 count=1
00:01:11.688 [DEBUG] [keyboard.c:33] key event: keycode=65 nsyms=1 state=release
00:01:12.424 [DEBUG] [keyboard.c:33] key event: keycode=22 nsyms=1 state=press
00:01:12.424 [DEBUG] [keyboard.c:41]   sym[0]=0xff08 mods=0x0 count=1
00:01:13.278 [DEBUG] [keyboard.c:33] key event: keycode=22 nsyms=1 state=release
00:01:13.407 [DEBUG] [keyboard.c:33] key event: keycode=46 nsyms=1 state=press
00:01:13.407 [DEBUG] [keyboard.c:41]   sym[0]=0x6c mods=0x0 count=1
00:01:13.474 [DEBUG] [keyboard.c:33] key event: keycode=46 nsyms=1 state=release
00:01:13.577 [DEBUG] [keyboard.c:33] key event: keycode=39 nsyms=1 state=press
00:01:13.577 [DEBUG] [keyboard.c:41]   sym[0]=0x73 mods=0x0 count=1
00:01:13.649 [DEBUG] [keyboard.c:33] key event: keycode=39 nsyms=1 state=release
00:01:13.726 [DEBUG] [keyboard.c:33] key event: keycode=36 nsyms=1 state=press
00:01:13.726 [DEBUG] [keyboard.c:41]   sym[0]=0xff0d mods=0x0 count=1
00:01:13.798 [DEBUG] [keyboard.c:33] key event: keycode=36 nsyms=1 state=release
00:01:15.507 [DEBUG] [keyboard.c:33] key event: keycode=54 nsyms=1 state=press
00:01:15.507 [DEBUG] [keyboard.c:41]   sym[0]=0x63 mods=0x0 count=1
00:01:15.572 [DEBUG] [keyboard.c:33] key event: keycode=38 nsyms=1 state=press
00:01:15.572 [DEBUG] [keyboard.c:41]   sym[0]=0x61 mods=0x0 count=1
00:01:15.634 [DEBUG] [keyboard.c:33] key event: keycode=54 nsyms=1 state=release
00:01:15.709 [DEBUG] [keyboard.c:33] key event: keycode=38 nsyms=1 state=release
00:01:16.994 [DEBUG] [keyboard.c:33] key event: keycode=22 nsyms=1 state=press
00:01:16.994 [DEBUG] [keyboard.c:41]   sym[0]=0xff08 mods=0x0 count=1
00:01:17.121 [DEBUG] [keyboard.c:33] key event: keycode=22 nsyms=1 state=release
00:01:17.568 [DEBUG] [keyboard.c:33] key event: keycode=22 nsyms=1 state=press
00:01:17.568 [DEBUG] [keyboard.c:41]   sym[0]=0xff08 mods=0x0 count=1
00:01:17.656 [DEBUG] [keyboard.c:33] key event: keycode=22 nsyms=1 state=release
00:01:17.768 [DEBUG] [keyboard.c:33] key event: keycode=22 nsyms=1 state=press
00:01:17.768 [DEBUG] [keyboard.c:41]   sym[0]=0xff08 mods=0x0 count=1
00:01:17.830 [DEBUG] [keyboard.c:33] key event: keycode=22 nsyms=1 state=release
00:01:17.932 [DEBUG] [keyboard.c:33] key event: keycode=22 nsyms=1 state=press
00:01:17.932 [DEBUG] [keyboard.c:41]   sym[0]=0xff08 mods=0x0 count=1
00:01:17.979 [DEBUG] [keyboard.c:33] key event: keycode=22 nsyms=1 state=release
00:01:18.032 [DEBUG] [keyboard.c:33] key event: keycode=22 nsyms=1 state=press
00:01:18.032 [DEBUG] [keyboard.c:41]   sym[0]=0xff08 mods=0x0 count=1
00:01:18.109 [DEBUG] [keyboard.c:33] key event: keycode=22 nsyms=1 state=release
00:01:18.386 [DEBUG] [keyboard.c:33] key event: keycode=54 nsyms=1 state=press
00:01:18.386 [DEBUG] [keyboard.c:41]   sym[0]=0x63 mods=0x0 count=1
00:01:18.476 [DEBUG] [keyboard.c:33] key event: keycode=40 nsyms=1 state=press
00:01:18.476 [DEBUG] [keyboard.c:41]   sym[0]=0x64 mods=0x0 count=1
00:01:18.525 [DEBUG] [keyboard.c:33] key event: keycode=54 nsyms=1 state=release
00:01:18.554 [DEBUG] [keyboard.c:33] key event: keycode=40 nsyms=1 state=release
00:01:18.726 [DEBUG] [keyboard.c:33] key event: keycode=65 nsyms=1 state=press
00:01:18.727 [DEBUG] [keyboard.c:41]   sym[0]=0x20 mods=0x0 count=1
00:01:18.833 [DEBUG] [keyboard.c:33] key event: keycode=65 nsyms=1 state=release
00:01:18.846 [DEBUG] [keyboard.c:33] key event: keycode=60 nsyms=1 state=press
00:01:18.846 [DEBUG] [keyboard.c:41]   sym[0]=0x2e mods=0x0 count=1
00:01:18.903 [DEBUG] [keyboard.c:33] key event: keycode=60 nsyms=1 state=release
00:01:18.985 [DEBUG] [keyboard.c:33] key event: keycode=60 nsyms=1 state=press
00:01:18.985 [DEBUG] [keyboard.c:41]   sym[0]=0x2e mods=0x0 count=1
00:01:19.047 [DEBUG] [keyboard.c:33] key event: keycode=60 nsyms=1 state=release
00:01:19.963 [DEBUG] [keyboard.c:33] key event: keycode=36 nsyms=1 state=press
00:01:19.963 [DEBUG] [keyboard.c:41]   sym[0]=0xff0d mods=0x0 count=1
00:01:20.075 [DEBUG] [keyboard.c:33] key event: keycode=36 nsyms=1 state=release
00:01:20.267 [DEBUG] [keyboard.c:33] key event: keycode=46 nsyms=1 state=press
00:01:20.267 [DEBUG] [keyboard.c:41]   sym[0]=0x6c mods=0x0 count=1
00:01:20.364 [DEBUG] [keyboard.c:33] key event: keycode=46 nsyms=1 state=release
00:01:20.392 [DEBUG] [keyboard.c:33] key event: keycode=39 nsyms=1 state=press
00:01:20.392 [DEBUG] [keyboard.c:41]   sym[0]=0x73 mods=0x0 count=1
00:01:20.484 [DEBUG] [keyboard.c:33] key event: keycode=39 nsyms=1 state=release
00:01:20.512 [DEBUG] [keyboard.c:33] key event: keycode=36 nsyms=1 state=press
00:01:20.512 [DEBUG] [keyboard.c:41]   sym[0]=0xff0d mods=0x0 count=1
00:01:20.589 [DEBUG] [keyboard.c:33] key event: keycode=36 nsyms=1 state=release
00:01:21.495 [DEBUG] [keyboard.c:33] key event: keycode=54 nsyms=1 state=press
00:01:21.495 [DEBUG] [keyboard.c:41]   sym[0]=0x63 mods=0x0 count=1
00:01:21.575 [DEBUG] [keyboard.c:33] key event: keycode=38 nsyms=1 state=press
00:01:21.575 [DEBUG] [keyboard.c:41]   sym[0]=0x61 mods=0x0 count=1
00:01:21.621 [DEBUG] [keyboard.c:33] key event: keycode=54 nsyms=1 state=release
00:01:21.702 [DEBUG] [keyboard.c:33] key event: keycode=38 nsyms=1 state=release
00:01:21.939 [DEBUG] [keyboard.c:33] key event: keycode=28 nsyms=1 state=press
00:01:21.939 [DEBUG] [keyboard.c:41]   sym[0]=0x74 mods=0x0 count=1
00:01:22.047 [DEBUG] [keyboard.c:33] key event: keycode=28 nsyms=1 state=release
00:01:22.079 [DEBUG] [keyboard.c:33] key event: keycode=65 nsyms=1 state=press
00:01:22.079 [DEBUG] [keyboard.c:41]   sym[0]=0x20 mods=0x0 count=1
00:01:22.146 [DEBUG] [keyboard.c:33] key event: keycode=65 nsyms=1 state=release
00:01:22.303 [DEBUG] [keyboard.c:33] key event: keycode=33 nsyms=1 state=press
00:01:22.303 [DEBUG] [keyboard.c:41]   sym[0]=0x70 mods=0x0 count=1
00:01:22.400 [DEBUG] [keyboard.c:33] key event: keycode=33 nsyms=1 state=release
00:01:22.442 [DEBUG] [keyboard.c:33] key event: keycode=23 nsyms=1 state=press
00:01:22.443 [DEBUG] [keyboard.c:41]   sym[0]=0xff09 mods=0x0 count=1
